session_id,search_id,search_time,session_starting_time,booking_id
session_62,search_1164,2020-02-07T17:34:37.180Z,2020-02-07T17:24:48.923Z,booking_45
session_312,search_546,2020-08-11T16:02:32Z,2020-08-11T16:02:20Z,booking_222
session_312,search_806,2020-08-11T16:10:39Z,2020-08-11T16:02:20Z,
session_106,search_548,2019-10-17T21:15:03.772Z,2019-10-17T21:13:56Z,booking_200
session_106,search_598,2019-10-17T21:14:02.665Z,2019-10-17T21:13:56Z,
session_125,search_1075,2019-10-17T14:18:41.435Z,2019-10-17T14:18:16.251Z,
session_125,search_1064,2019-10-17T14:19:48.501Z,2019-10-17T14:18:16.251Z,booking_150
session_204,search_698,2019-12-30T05:46:54.615Z,2019-12-30T05:46:54.615Z,booking_244
session_240,search_1101,2020-02-06T16:34:57.170Z,2020-02-06T16:33:10.769Z,booking_79
session_191,search_1118,2020-02-06T13:49:20.546Z,2020-02-06T13:49:00Z,booking_76
session_77,search_875,2019-11-20T16:47:44.566Z,2019-11-20T16:47:26.428Z,booking_117
session_231,search_400,2020-02-05T16:34:22.086Z,2020-02-05T16:00:20.320Z,
session_231,search_542,2020-02-05T16:34:36.752Z,2020-02-05T16:00:20.320Z,
session_231,search_844,2020-02-05T17:08:14.694Z,2020-02-05T16:00:20.320Z,
session_231,search_556,2020-02-05T16:00:33.180Z,2020-02-05T16:00:20.320Z,booking_28
session_231,search_439,2020-02-05T16:10:42.982Z,2020-02-05T16:00:20.320Z,booking_82
session_231,search_470,2020-02-05T16:10:41.545Z,2020-02-05T16:00:20.320Z,
session_231,search_781,2020-02-05T16:08:57.430Z,2020-02-05T16:00:20.320Z,
session_231,search_512,2020-02-05T16:10:42.881Z,2020-02-05T16:00:20.320Z,
session_231,search_249,2020-02-05T16:38:15.699Z,2020-02-05T16:00:20.320Z,
session_231,search_362,2020-02-05T16:38:24.133Z,2020-02-05T16:00:20.320Z,
session_1,search_959,2020-03-10T11:14:50.664Z,2020-03-10T11:13:58Z,booking_29
session_143,search_356,2021-08-29T18:23:41Z,2021-08-29T18:04:02Z,
session_143,search_758,2021-08-29T18:28:05Z,2021-08-29T18:04:02Z,
session_143,search_514,2021-08-29T18:35:02Z,2021-08-29T18:04:02Z,booking_78
session_143,search_690,2021-08-29T18:06:09Z,2021-08-29T18:04:02Z,
session_143,search_631,2021-08-29T18:27:29Z,2021-08-29T18:04:02Z,
session_143,search_787,2021-08-29T18:05:20Z,2021-08-29T18:04:02Z,
session_143,search_482,2021-08-29T18:04:37Z,2021-08-29T18:04:02Z,
session_161,search_1147,2020-02-04T18:37:12.045Z,2020-02-04T18:36:27Z,booking_250
session_161,search_1120,2020-02-04T19:43:33.961Z,2020-02-04T18:36:27Z,
session_161,search_1000,2020-02-04T19:13:03.944Z,2020-02-04T18:36:27Z,
session_161,search_1025,2020-02-04T19:12:28.017Z,2020-02-04T18:36:27Z,
session_135,search_990,2020-03-18T16:54:16.961Z,2020-03-18T16:53:55Z,
session_135,search_1199,2020-03-18T16:55:11.495Z,2020-03-18T16:53:55Z,
session_135,search_1013,2020-03-18T16:57:12.783Z,2020-03-18T16:53:55Z,
session_141,search_669,2020-07-01T21:43:14Z,2020-07-01T21:37:14Z,
session_141,search_527,2020-07-01T21:43:55Z,2020-07-01T21:37:14Z,
session_141,search_417,2020-07-01T21:42:06Z,2020-07-01T21:37:14Z,
session_141,search_592,2020-07-01T21:48:50Z,2020-07-01T21:37:14Z,
session_141,search_422,2020-07-01T21:53:21Z,2020-07-01T21:37:14Z,booking_275
session_135,search_1063,2020-03-18T16:57:32.224Z,2020-03-18T16:53:55Z,
session_135,search_966,2020-03-18T16:55:30.677Z,2020-03-18T16:53:55Z,
session_135,search_987,2020-03-18T16:56:31.782Z,2020-03-18T16:53:55Z,
session_135,search_992,2020-03-18T16:57:02.150Z,2020-03-18T16:53:55Z,
session_135,search_1090,2020-03-18T16:54:30.697Z,2020-03-18T16:53:55Z,
session_135,search_1197,2020-03-18T16:57:45.171Z,2020-03-18T16:53:55Z,booking_227
session_135,search_1197,2020-03-18T16:57:45.171Z,2020-03-18T16:53:55Z,
session_141,search_246,2020-07-01T21:40:06Z,2020-07-01T21:37:14Z,
session_141,search_633,2020-07-01T21:49:17Z,2020-07-01T21:37:14Z,
session_141,search_315,2020-07-01T21:51:00Z,2020-07-01T21:37:14Z,
session_141,search_389,2020-07-01T21:38:40Z,2020-07-01T21:37:14Z,
session_141,search_685,2020-07-01T21:53:11Z,2020-07-01T21:37:14Z,
session_141,search_190,2020-07-01T21:40:43Z,2020-07-01T21:37:14Z,
session_141,search_816,2020-07-01T21:53:00Z,2020-07-01T21:37:14Z,
session_141,search_283,2020-07-01T21:49:39Z,2020-07-01T21:37:14Z,
session_141,search_838,2020-07-01T21:50:28Z,2020-07-01T21:37:14Z,
session_141,search_201,2020-07-01T21:41:16Z,2020-07-01T21:37:14Z,
session_141,search_467,2020-07-01T21:51:35Z,2020-07-01T21:37:14Z,
session_141,search_762,2020-07-01T21:52:28Z,2020-07-01T21:37:14Z,
session_141,search_390,2020-07-01T21:44:33Z,2020-07-01T21:37:14Z,
session_141,search_697,2020-07-01T21:41:36Z,2020-07-01T21:37:14Z,
session_141,search_422,2020-07-01T21:53:21Z,2020-07-01T21:37:14Z,
session_248,search_225,2021-10-02T23:16:08Z,2021-10-02T23:11:25Z,booking_167
session_23,search_225,2021-10-02T23:16:08Z,2021-10-02T23:11:25Z,booking_167
session_211,search_1134,2019-08-31T07:27:51.827Z,2019-08-31T07:27:38.145Z,
session_211,search_1089,2019-08-31T07:27:59.563Z,2019-08-31T07:27:38.145Z,booking_271
session_8,search_1250,2019-06-14T19:05:02.425Z,2019-06-14T19:04:23.309Z,booking_249
session_184,search_935,2020-02-09T16:53:53.722Z,2020-02-09T16:53:35.747Z,booking_89
session_279,search_877,2020-02-09T16:48:22.369Z,2020-02-09T16:47:53.846Z,booking_296
session_306,search_405,2020-02-09T16:51:30.749Z,2020-02-09T16:50:54.117Z,booking_202
session_71,search_1149,2021-11-11T20:15:03Z,2021-11-11T20:14:20Z,
session_71,search_1233,2021-11-11T20:39:50Z,2021-11-11T20:14:20Z,
session_71,search_977,2021-11-11T20:29:09Z,2021-11-11T20:14:20Z,booking_332
session_71,search_977,2021-11-11T20:29:09Z,2021-11-11T20:14:20Z,
session_90,search_1193,2020-03-16T08:25:42.057Z,2020-03-16T08:13:27.312Z,
session_90,search_1016,2020-03-16T08:25:44.256Z,2020-03-16T08:13:27.312Z,
session_90,search_1159,2020-03-16T08:13:51.872Z,2020-03-16T08:13:27.312Z,
session_90,search_965,2020-03-16T08:25:44.349Z,2020-03-16T08:13:27.312Z,booking_270
session_56,search_1043,2020-03-16T22:24:50.469Z,2020-03-16T22:22:27Z,
session_56,search_1084,2020-03-16T22:25:17.634Z,2020-03-16T22:22:27Z,
session_56,search_1232,2020-03-16T22:22:45.747Z,2020-03-16T22:22:27Z,
session_56,search_555,2020-03-16T23:44:39.576Z,2020-03-16T22:22:27Z,booking_258
session_56,search_993,2020-03-16T22:56:28.096Z,2020-03-16T22:22:27Z,
session_56,search_1238,2020-03-16T22:23:44.603Z,2020-03-16T22:22:27Z,
session_56,search_1206,2020-03-16T22:36:57.200Z,2020-03-16T22:22:27Z,
session_56,search_555,2020-03-16T23:44:39.576Z,2020-03-16T22:22:27Z,
session_56,search_993,2020-03-16T22:56:28.096Z,2020-03-16T22:22:27Z,
session_90,search_965,2020-03-16T08:25:44.349Z,2020-03-16T08:13:27.312Z,booking_270
session_328,search_1074,2020-02-08T18:11:16.635Z,2020-02-08T18:10:54.326Z,booking_43
session_269,search_520,2022-06-29T09:19:49Z,2022-06-29T09:04:45Z,
session_245,search_915,2022-06-29T11:18:40Z,2022-06-29T10:41:59Z,
session_269,search_521,2022-06-29T09:10:36Z,2022-06-29T09:04:45Z,booking_68
session_245,search_438,2022-06-29T11:15:41Z,2022-06-29T10:41:59Z,
session_245,search_757,2022-06-29T11:16:54Z,2022-06-29T10:41:59Z,
session_245,search_791,2022-06-29T11:21:22Z,2022-06-29T10:41:59Z,
session_269,search_429,2022-06-29T09:20:59Z,2022-06-29T09:04:45Z,
session_245,search_783,2022-06-29T10:42:31Z,2022-06-29T10:41:59Z,booking_252
session_269,search_802,2022-06-29T09:19:32Z,2022-06-29T09:04:45Z,
session_269,search_929,2022-06-29T09:05:23Z,2022-06-29T09:04:45Z,
session_269,search_737,2022-06-29T09:20:14Z,2022-06-29T09:04:45Z,
session_269,search_369,2022-06-29T09:20:43Z,2022-06-29T09:04:45Z,
session_282,search_862,2021-10-07T16:37:32Z,2021-10-07T16:34:16.445Z,
session_282,search_604,2021-10-07T16:34:35Z,2021-10-07T16:34:16.445Z,
session_140,search_1021,2021-11-13T08:15:16Z,2021-11-13T08:03:22.561Z,
session_140,search_1124,2021-11-13T08:03:38Z,2021-11-13T08:03:22.561Z,
session_140,search_1116,2021-11-13T08:04:38Z,2021-11-13T08:03:22.561Z,
session_140,search_1012,2021-11-13T08:06:44Z,2021-11-13T08:03:22.561Z,
session_282,search_862,2021-10-07T16:37:32Z,2021-10-07T16:34:16.445Z,booking_331
session_140,search_1114,2021-11-13T08:23:46Z,2021-11-13T08:03:22.561Z,
session_140,search_996,2021-11-13T08:06:56Z,2021-11-13T08:03:22.561Z,booking_181
session_140,search_972,2021-11-13T08:15:25Z,2021-11-13T08:03:22.561Z,
session_140,search_1182,2021-11-13T08:05:26Z,2021-11-13T08:03:22.561Z,
session_140,search_985,2021-11-13T08:05:05Z,2021-11-13T08:03:22.561Z,
session_140,search_1211,2021-11-13T08:21:55Z,2021-11-13T08:03:22.561Z,
session_140,search_1130,2021-11-13T08:05:18Z,2021-11-13T08:03:22.561Z,
session_140,search_1019,2021-11-13T08:04:13Z,2021-11-13T08:03:22.561Z,
session_140,search_1015,2021-11-13T08:22:02Z,2021-11-13T08:03:22.561Z,
session_140,search_1123,2021-11-13T08:04:04Z,2021-11-13T08:03:22.561Z,
session_140,search_1213,2021-11-13T08:05:32Z,2021-11-13T08:03:22.561Z,
session_140,search_1114,2021-11-13T08:23:46Z,2021-11-13T08:03:22.561Z,
session_313,search_332,2021-10-08T11:30:25Z,2021-10-08T11:30:13Z,booking_11
session_267,search_475,2021-11-15T19:21:56Z,2021-11-15T19:21:11Z,
session_112,search_930,2021-11-15T11:11:50Z,2021-11-15T10:58:52.997Z,
session_112,search_354,2021-11-15T11:01:37Z,2021-11-15T10:58:52.997Z,
session_112,search_923,2021-11-15T11:04:09Z,2021-11-15T10:58:52.997Z,
session_112,search_574,2021-11-15T11:03:04Z,2021-11-15T10:58:52.997Z,
session_112,search_699,2021-11-15T11:10:07Z,2021-11-15T10:58:52.997Z,
session_112,search_727,2021-11-15T11:20:37Z,2021-11-15T10:58:52.997Z,
session_112,search_469,2021-11-15T11:10:57Z,2021-11-15T10:58:52.997Z,
session_112,search_351,2021-11-15T11:02:09Z,2021-11-15T10:58:52.997Z,
session_112,search_463,2021-11-15T11:10:22Z,2021-11-15T10:58:52.997Z,
session_112,search_804,2021-11-15T10:59:10Z,2021-11-15T10:58:52.997Z,
session_112,search_318,2021-11-15T11:12:15Z,2021-11-15T10:58:52.997Z,booking_188
session_267,search_426,2021-11-15T19:22:21Z,2021-11-15T19:21:11Z,
session_112,search_204,2021-11-15T11:24:34Z,2021-11-15T10:58:52.997Z,
session_112,search_907,2021-11-15T11:23:33Z,2021-11-15T10:58:52.997Z,
session_112,search_847,2021-11-15T11:13:37Z,2021-11-15T10:58:52.997Z,
session_112,search_673,2021-11-15T11:02:23Z,2021-11-15T10:58:52.997Z,
session_112,search_772,2021-11-15T11:03:57Z,2021-11-15T10:58:52.997Z,
session_112,search_561,2021-11-15T11:06:33Z,2021-11-15T10:58:52.997Z,
session_112,search_517,2021-11-15T11:06:15Z,2021-11-15T10:58:52.997Z,
session_112,search_805,2021-11-15T11:01:22Z,2021-11-15T10:58:52.997Z,
session_112,search_446,2021-11-15T11:03:31Z,2021-11-15T10:58:52.997Z,
session_267,search_605,2021-11-15T19:23:37Z,2021-11-15T19:21:11Z,booking_259
session_112,search_678,2021-11-15T11:14:03Z,2021-11-15T10:58:52.997Z,
session_112,search_430,2021-11-15T11:06:01Z,2021-11-15T10:58:52.997Z,
session_112,search_886,2021-11-15T11:03:12Z,2021-11-15T10:58:52.997Z,
session_112,search_491,2021-11-15T11:10:49Z,2021-11-15T10:58:52.997Z,
session_112,search_629,2021-11-15T11:02:53Z,2021-11-15T10:58:52.997Z,
session_112,search_500,2021-11-15T11:06:53Z,2021-11-15T10:58:52.997Z,
session_112,search_798,2021-11-15T11:01:56Z,2021-11-15T10:58:52.997Z,
session_112,search_610,2021-11-15T10:59:48Z,2021-11-15T10:58:52.997Z,
session_112,search_807,2021-11-15T11:04:39Z,2021-11-15T10:58:52.997Z,
session_112,search_721,2021-11-15T11:25:59Z,2021-11-15T10:58:52.997Z,
session_267,search_550,2021-11-15T19:21:24Z,2021-11-15T19:21:11Z,
session_267,search_822,2021-11-15T19:22:50Z,2021-11-15T19:21:11Z,
session_267,search_496,2021-11-15T19:23:08Z,2021-11-15T19:21:11Z,
session_162,search_848,2020-08-18T19:01:19Z,2020-08-18T19:01:10Z,booking_207
session_162,search_848,2020-08-18T19:01:19Z,2020-08-18T19:01:10Z,booking_207
session_249,search_1079,2019-07-25T09:53:40.341Z,2019-07-25T09:23:49Z,booking_233
session_249,search_967,2019-07-25T09:25:13.955Z,2019-07-25T09:23:49Z,
session_249,search_967,2019-07-25T09:25:13.955Z,2019-07-25T09:23:49Z,
session_230,search_719,2020-09-24T06:46:49Z,2020-09-24T06:46:29Z,
session_249,search_1204,2019-07-25T09:24:26.203Z,2019-07-25T09:23:49Z,
session_75,search_203,2019-07-25T19:39:40.210Z,2019-07-25T19:39:24.442Z,booking_93
session_230,search_728,2020-09-24T06:51:44Z,2020-09-24T06:46:29Z,
session_230,search_728,2020-09-24T06:51:44Z,2020-09-24T06:46:29Z,booking_35
session_190,search_215,2020-03-19T01:25:22.092Z,2020-03-19T01:23:29.288Z,booking_284
session_190,search_269,2020-03-19T01:24:02.455Z,2020-03-19T01:23:29.288Z,
session_190,search_712,2020-03-19T01:38:12.743Z,2020-03-19T01:23:29.288Z,
session_190,search_741,2020-03-19T01:24:53.535Z,2020-03-19T01:23:29.288Z,
session_190,search_348,2020-03-19T01:39:57.839Z,2020-03-19T01:23:29.288Z,
session_250,search_579,2020-03-19T09:09:38.901Z,2020-03-19T09:10:07.496Z,booking_26
session_190,search_652,2020-03-19T01:42:54.753Z,2020-03-19T01:23:29.288Z,
session_190,search_215,2020-03-19T01:25:22.092Z,2020-03-19T01:23:29.288Z,booking_284
session_150,search_1295,2018-12-18T22:46:03.021Z,2018-12-18T22:45:56Z,
session_150,search_66,2018-12-18T22:55:38.780Z,2018-12-18T22:45:56Z,
session_150,search_1339,2018-12-18T22:59:26.121Z,2018-12-18T22:45:56Z,
session_150,search_1317,2018-12-18T22:53:39.415Z,2018-12-18T22:45:56Z,
session_150,search_156,2018-12-18T22:59:43.764Z,2018-12-18T22:45:56Z,booking_120
session_120,search_1096,2021-12-23T17:29:37Z,2021-12-23T17:29:33.217Z,
session_120,search_962,2021-12-23T17:34:39Z,2021-12-23T17:29:33.217Z,
session_150,search_1306,2018-12-18T22:52:37.654Z,2018-12-18T22:45:56Z,
session_120,search_1180,2021-12-23T17:34:52Z,2021-12-23T17:29:33.217Z,booking_155
